gen,pop,iq,iq_b,truth,error
32563,404,111.3,93.6,14817,0.346
32564,405,111.3,93.6,14889,0.345
32565,404,111.3,93.6,14823,0.345
32566,409,111.3,93.6,14935,0.344
32567,409,111.1,93.6,14917,0.345
32568,409,111.2,93.6,14863,0.344
32569,406,111.2,93.6,14818,0.344
32570,405,111.3,93.6,14687,0.344
32571,405,111.3,93.6,14660,0.344
32572,404,111.3,93.6,14623,0.344
32573,404,111.3,93.6,14612,0.344
32574,408,111.3,93.6,14576,0.344
32575,407,111.2,93.6,14567,0.344
32576,405,111.2,93.6,14518,0.344
32577,403,111.2,93.6,14499,0.344
32578,403,111.2,93.6,14523,0.343
32579,401,111.1,93.6,14486,0.344
32580,403,111.3,93.6,14457,0.344
32581,404,111.2,93.6,14545,0.344
32582,403,111.2,93.6,14576,0.344
32583,405,111.3,93.6,14609,0.344
32584,406,111.4,93.6,14694,0.344
32585,404,111.3,93.6,14691,0.343
32586,404,111.3,93.6,14749,0.342
32587,406,111.3,93.6,14853,0.342
32588,404,111.3,93.6,14808,0.343
32589,406,111.4,93.6,14712,0.343
32590,406,111.4,93.6,14645,0.343
32591,406,111.4,93.6,14592,0.344
32592,406,111.3,93.6,14539,0.344
32593,404,111.4,93.6,14529,0.344
32594,402,111.5,93.6,14444,0.344
32595,404,111.6,93.6,14493,0.343
32596,402,111.6,93.6,14395,0.344
32597,405,111.5,93.6,14439,0.344
32598,407,111.5,93.6,14397,0.343
32599,408,111.5,93.6,14472,0.343
32600,407,111.5,93.6,14367,0.344
32601,407,111.4,93.6,14401,0.344
32602,406,111.4,93.6,14336,0.345
32603,407,111.4,93.6,14323,0.344
32604,407,111.5,93.6,14303,0.344
32605,407,111.4,93.6,14286,0.345
32606,406,111.3,93.6,14205,0.345
32607,405,111.4,93.6,14191,0.346
32608,404,111.3,93.6,14162,0.346
32609,402,111.5,93.6,14045,0.345
32610,402,111.4,93.6,13985,0.345
32611,401,111.5,93.6,14052,0.345
32612,401,111.5,93.6,14004,0.345
32613,402,111.5,93.6,14064,0.344
32614,402,111.5,93.6,14177,0.344
32615,403,111.7,93.6,14115,0.343
32616,402,111.5,93.6,14080,0.343
32617,403,111.4,93.6,14060,0.344
32618,405,111.3,93.6,14100,0.343
32619,406,111.3,93.6,14059,0.343
32620,406,111.3,93.6,14044,0.342
32621,407,111.3,93.6,14001,0.343
32622,408,111.4,93.6,14038,0.343
32623,411,111.3,93.6,14072,0.343
32624,412,111.3,93.6,14038,0.343
32625,412,111.3,93.6,14119,0.342
32626,412,111.3,93.6,14023,0.343
32627,411,111.1,93.6,13938,0.344
32628,410,111.3,93.6,13942,0.344
32629,410,111.3,93.6,13913,0.343
32630,411,111.2,93.6,13909,0.343
32631,411,111.1,93.6,13916,0.344
32632,411,111.2,93.6,13990,0.344
32633,413,111.2,93.6,14078,0.344
32634,414,111.2,93.6,14130,0.343
32635,413,111.2,93.6,14166,0.343
32636,414,111.2,93.6,14284,0.344
32637,414,111.3,93.6,14256,0.344
32638,413,111.4,93.6,14286,0.343
32639,412,111.3,93.6,14268,0.343
32640,414,111.2,93.6,14238,0.344
32641,413,111.1,93.6,14257,0.344
32642,410,111.1,93.6,14113,0.345
32643,409,111.1,93.6,13988,0.345
32644,411,111.1,93.6,13994,0.346
32645,411,111.1,93.6,14076,0.345
32646,411,111.1,93.6,14142,0.346
32647,411,111.0,93.6,14172,0.346
32648,412,111.0,93.6,14216,0.345
32649,411,111.0,93.6,14270,0.345
32650,413,111.0,93.6,14271,0.346
32651,413,110.9,93.6,14226,0.346
32652,412,110.9,93.6,14204,0.347
32653,413,111.0,93.6,14254,0.346
32654,413,111.1,93.6,14271,0.345
32655,413,111.1,93.6,14252,0.346
32656,413,111.1,93.6,14398,0.346
32657,412,111.0,93.6,14343,0.347
32658,411,111.0,93.6,14260,0.347
32659,411,111.0,93.6,14290,0.347
32660,412,110.9,93.6,14360,0.347
32661,411,111.0,93.6,14435,0.347
32662,410,111.0,93.6,14328,0.348
32663,408,111.0,93.6,14281,0.348
32664,406,111.0,93.6,14278,0.347
32665,405,111.0,93.6,14249,0.348
32666,406,110.9,93.6,14243,0.349
32667,407,111.0,93.6,14382,0.348
32668,408,111.0,93.6,14419,0.349
32669,407,111.1,93.6,14451,0.349
32670,407,111.1,93.6,14475,0.348
32671,406,111.1,93.6,14393,0.349
32672,406,111.1,93.6,14453,0.349
32673,407,111.1,93.6,14597,0.348
32674,409,111.2,93.6,14589,0.348
32675,410,111.2,93.6,14538,0.348
32676,409,111.2,93.6,14509,0.349
32677,409,111.2,93.6,14504,0.349
32678,411,111.4,93.6,14563,0.349
32679,413,111.4,93.6,14669,0.348
32680,412,111.4,93.6,14639,0.348
32681,415,111.4,93.6,14610,0.348
32682,414,111.5,93.6,14588,0.349
32683,414,111.7,93.6,14635,0.348
32684,412,111.7,93.6,14638,0.348
32685,413,111.7,93.6,14700,0.347
32686,414,111.8,93.6,14723,0.347
32687,414,111.7,93.6,14646,0.347
32688,413,111.7,93.6,14648,0.348
32689,413,111.6,93.6,14645,0.348
32690,412,111.6,93.6,14541,0.348
32691,409,111.5,93.6,14542,0.348
32692,411,111.6,93.6,14542,0.349
32693,411,111.6,93.6,14563,0.349
32694,410,111.6,93.6,14537,0.349
32695,409,111.5,93.6,14556,0.349
32696,410,111.5,93.6,14593,0.348
32697,409,111.5,93.6,14561,0.349
32698,410,111.5,93.6,14567,0.349
32699,411,111.5,93.6,14572,0.349
32700,411,111.6,93.6,14517,0.349
32701,408,111.7,93.6,14382,0.348
32702,407,111.7,93.6,14345,0.349
32703,406,111.8,93.6,14344,0.349
32704,404,111.8,93.6,14264,0.348
32705,404,111.8,93.6,14223,0.349
32706,401,111.8,93.6,14098,0.349
32707,399,111.8,93.6,14072,0.349
32708,402,111.9,93.6,14084,0.348
32709,403,112.1,93.6,14226,0.349
32710,402,111.9,93.6,14187,0.349
32711,403,112.0,93.6,14223,0.349
32712,404,112.0,93.6,14277,0.350
32713,404,112.0,93.6,14405,0.349
32714,404,112.0,93.6,14562,0.349
32715,404,111.9,93.6,14600,0.349
32716,404,111.9,93.6,14686,0.349
32717,406,112.0,93.6,14757,0.350
32718,409,112.1,93.6,14766,0.350
32719,408,112.1,93.6,14772,0.351
32720,408,112.0,93.6,14742,0.351
32721,407,112.0,93.6,14703,0.353
32722,407,112.0,93.6,14694,0.353
32723,407,112.0,93.6,14776,0.352
32724,408,111.9,93.6,14796,0.352
32725,407,112.0,93.6,14893,0.351
32726,407,112.0,93.6,14898,0.351
32727,407,112.0,93.6,14870,0.350
32728,407,112.0,93.6,14851,0.350
32729,410,111.9,93.6,14828,0.350
32730,410,111.9,93.6,14785,0.351
32731,412,111.9,93.6,14719,0.351
32732,410,111.9,93.6,14667,0.351
32733,411,111.7,93.6,14712,0.352
32734,412,111.7,93.6,14695,0.352
32735,410,111.8,93.6,14688,0.351
32736,412,111.7,93.6,14774,0.350
32737,413,111.7,93.6,14822,0.350
32738,413,111.7,93.6,14858,0.350
32739,412,111.6,93.6,14777,0.350
32740,412,111.5,93.6,14748,0.350
32741,410,111.5,93.6,14659,0.350
32742,413,111.3,93.6,14732,0.350
32743,415,111.3,93.6,14781,0.350
32744,414,111.3,93.6,14755,0.350
32745,414,111.3,93.6,14843,0.349
32746,413,111.3,93.6,14841,0.349
32747,413,111.2,93.6,14865,0.350
32748,413,111.2,93.6,14911,0.350
32749,415,111.3,93.6,14879,0.349
32750,416,111.3,93.6,14956,0.348
32751,418,111.2,93.6,15163,0.347
32752,420,111.3,93.6,15158,0.348
32753,420,111.2,93.6,15126,0.348
32754,421,111.3,93.6,15146,0.349
32755,421,111.3,93.6,15252,0.349
32756,422,111.3,93.6,15197,0.349
32757,421,111.3,93.6,15182,0.349
32758,422,111.3,93.6,15425,0.349
32759,422,111.3,93.6,15484,0.349
32760,420,111.2,93.6,15427,0.349
32761,422,111.4,93.6,15405,0.348
32762,423,111.3,93.6,15519,0.348
32763,422,111.3,93.6,15559,0.348
32764,421,111.5,93.7,15710,0.348
32765,420,111.5,93.7,15619,0.349
32766,421,111.5,93.7,15632,0.349
32767,420,111.5,93.7,15534,0.349
32768,420,111.5,93.7,15659,0.349
32769,417,111.6,93.7,15651,0.349
32770,417,111.6,93.7,15638,0.350
32771,416,111.6,93.7,15542,0.349
32772,414,111.6,93.7,15553,0.349
32773,413,111.5,93.7,15484,0.348
32774,413,111.4,93.7,15551,0.348
32775,411,111.4,93.7,15515,0.347
32776,411,111.4,93.7,15530,0.347
32777,411,111.5,93.7,15452,0.347
32778,410,111.6,93.7,15481,0.346
32779,412,111.6,93.7,15540,0.346
32780,411,111.7,93.7,15549,0.347
32781,409,111.6,93.7,15600,0.347
32782,408,111.7,93.7,15583,0.347
32783,408,111.7,93.7,15683,0.346
32784,404,111.7,93.7,15543,0.347
32785,402,111.7,93.7,15443,0.347
32786,404,111.7,93.7,15467,0.347
32787,403,111.7,93.7,15410,0.347
32788,401,111.6,93.7,15376,0.347
32789,401,111.6,93.7,15449,0.346
32790,402,111.7,93.7,15516,0.345
32791,403,111.7,93.7,15523,0.345
32792,401,111.7,93.7,15479,0.345
32793,398,111.6,93.7,15244,0.346
32794,399,111.5,93.7,15206,0.347
32795,398,111.6,93.7,15178,0.347
32796,397,111.5,93.7,15218,0.349
32797,395,111.4,93.7,15193,0.350
32798,396,111.4,93.7,15351,0.349
32799,397,111.3,93.7,15370,0.350
32800,395,111.3,93.7,15306,0.350
32801,396,111.3,93.7,15253,0.350
32802,399,111.2,93.7,15281,0.351
32803,401,111.3,93.7,15265,0.351
32804,401,111.3,93.7,15249,0.352
32805,401,111.4,93.7,15272,0.351
32806,401,111.4,93.7,15334,0.351
32807,402,111.4,93.7,15351,0.351
32808,401,111.4,93.7,15373,0.351
32809,403,111.4,93.7,15437,0.351
32810,403,111.4,93.7,15480,0.352
32811,405,111.3,93.7,15495,0.353
32812,404,111.3,93.7,15489,0.353
32813,403,111.5,93.7,15436,0.352
32814,405,111.5,93.7,15452,0.353
32815,405,111.4,93.7,15427,0.352
32816,403,111.5,93.7,15382,0.353
32817,402,111.5,93.7,15372,0.352
32818,401,111.5,93.7,15319,0.353
32819,401,111.5,93.7,15331,0.353
32820,403,111.5,93.7,15355,0.353
32821,403,111.5,93.7,15394,0.352
32822,401,111.6,93.7,15315,0.352
32823,399,111.6,93.7,15270,0.353
32824,397,111.5,93.7,15203,0.352
32825,396,111.4,93.7,15143,0.352
32826,397,111.5,93.7,15110,0.353
32827,397,111.6,93.7,15051,0.353
32828,400,111.6,93.7,15049,0.354
32829,403,111.7,93.7,15039,0.354
32830,406,111.7,93.7,15090,0.354
32831,407,111.6,93.7,15081,0.354
32832,408,111.7,93.7,15060,0.354
32833,409,111.5,93.7,15057,0.354
32834,410,111.7,93.7,15044,0.354
32835,412,111.6,93.7,15106,0.354
32836,414,111.4,93.7,15214,0.354
32837,414,111.4,93.7,15249,0.355
32838,415,111.5,93.7,15340,0.354
32839,414,111.6,93.7,15366,0.354
32840,413,111.6,93.7,15394,0.355
32841,415,111.6,93.7,15486,0.354
32842,415,111.6,93.7,15609,0.353
32843,416,111.6,93.7,15679,0.353
32844,414,111.5,93.7,15606,0.353
32845,412,111.5,93.7,15654,0.354
32846,413,111.5,93.7,15709,0.353
32847,414,111.6,93.7,15669,0.353
32848,416,111.7,93.7,15630,0.354
32849,416,111.7,93.7,15711,0.354
32850,416,111.7,93.7,15656,0.354
32851,417,111.5,93.7,15568,0.354
32852,418,111.6,93.7,15629,0.354
32853,417,111.7,93.7,15617,0.353
32854,414,111.8,93.7,15489,0.353
32855,412,111.8,93.7,15450,0.352
32856,411,111.9,93.7,15534,0.352
32857,412,111.9,93.7,15536,0.352
32858,413,111.9,93.7,15564,0.352
32859,413,111.8,93.7,15595,0.353
32860,414,111.8,93.7,15700,0.353
32861,414,111.7,93.7,15600,0.354
32862,413,111.6,93.7,15525,0.355
32863,412,111.6,93.7,15509,0.355
32864,411,111.5,93.7,15461,0.355
32865,412,111.5,93.7,15361,0.356
32866,409,111.4,93.7,15251,0.356
32867,409,111.5,93.7,15209,0.356
32868,411,111.5,93.7,15149,0.356
32869,414,111.5,93.7,15097,0.356
32870,414,111.4,93.7,15063,0.356
32871,415,111.4,93.7,15090,0.356
32872,417,111.4,93.7,15127,0.357
32873,416,111.5,93.7,15097,0.357
32874,414,111.4,93.7,15088,0.358
32875,413,111.4,93.7,14959,0.358
32876,413,111.5,93.7,15049,0.357
32877,414,111.5,93.7,15058,0.358
32878,417,111.6,93.7,15099,0.357
32879,418,111.6,93.7,15149,0.357
32880,416,111.5,93.7,15073,0.357
32881,415,111.4,93.7,15009,0.358
32882,416,111.4,93.7,15012,0.357
32883,416,111.4,93.7,15100,0.357
32884,415,111.4,93.7,15129,0.357
32885,415,111.4,93.7,15097,0.357
32886,415,111.3,93.7,15110,0.357
32887,416,111.3,93.7,15146,0.358
32888,416,111.3,93.7,15197,0.357
32889,415,111.2,93.7,15101,0.358
32890,413,111.2,93.7,15038,0.358
32891,412,111.2,93.7,14993,0.358
32892,411,111.2,93.7,14878,0.358
32893,413,111.1,93.7,14891,0.358
32894,416,111.1,93.7,14932,0.358
32895,415,111.1,93.7,14906,0.359
32896,420,111.0,93.7,14931,0.359
32897,419,110.9,93.7,14894,0.358
32898,417,111.0,93.7,14819,0.358
32899,418,111.0,93.7,14946,0.358
32900,417,111.2,93.7,14861,0.357
32901,416,111.2,93.7,14896,0.357
32902,418,111.1,93.7,14942,0.357
32903,419,111.1,93.7,15001,0.357
32904,419,111.2,93.7,14959,0.357
32905,419,111.3,93.7,14984,0.356
32906,417,111.3,93.7,14890,0.356
32907,418,111.4,93.7,15015,0.356
32908,416,111.4,93.7,15019,0.357
32909,415,111.2,93.7,15051,0.357
32910,415,111.3,93.7,14963,0.356
32911,415,111.3,93.7,15045,0.356
32912,414,111.4,93.7,15022,0.356
32913,414,111.4,93.7,15027,0.357
32914,415,111.4,93.7,15076,0.357
32915,415,111.4,93.7,15052,0.358
32916,416,111.3,93.7,15001,0.358
32917,414,111.4,93.7,14933,0.358
32918,414,111.4,93.7,14984,0.358
32919,412,111.4,93.7,14953,0.358
32920,410,111.4,93.7,14946,0.357
32921,408,111.3,93.7,14987,0.357
32922,408,111.4,93.7,15019,0.356
32923,406,111.5,93.7,14949,0.356
32924,404,111.4,93.7,14928,0.356
32925,404,111.5,93.7,14960,0.356
32926,404,111.5,93.7,14890,0.357
32927,402,111.6,93.7,14841,0.356
32928,402,111.6,93.7,14910,0.356
32929,403,111.6,93.7,14957,0.357
32930,403,111.5,93.7,14878,0.358
32931,404,111.5,93.7,14949,0.358
32932,404,111.6,93.7,14928,0.358
32933,405,111.7,93.7,14872,0.358
32934,405,111.8,93.7,14880,0.358
32935,405,111.7,93.7,14871,0.358
32936,403,111.7,93.7,14801,0.358
32937,403,111.5,93.7,14696,0.358
32938,404,111.3,93.7,14712,0.358
32939,403,111.3,93.7,14679,0.358
32940,401,111.4,93.7,14586,0.358
32941,400,111.4,93.7,14560,0.358
32942,401,111.4,93.7,14540,0.357
32943,402,111.3,93.7,14584,0.357
32944,401,111.3,93.7,14525,0.358
32945,402,111.3,93.7,14473,0.359
32946,402,111.4,93.7,14430,0.358
32947,403,111.3,93.7,14503,0.358
32948,401,111.4,93.7,14581,0.358
32949,402,111.4,93.7,14613,0.358
32950,402,111.3,93.7,14672,0.357
32951,404,111.1,93.7,14580,0.358
32952,405,111.1,93.7,14623,0.357
32953,404,111.1,93.7,14638,0.357
32954,405,111.0,93.7,14555,0.358
32955,405,111.0,93.7,14535,0.359
32956,408,111.1,93.7,14516,0.359
32957,409,111.0,93.7,14592,0.359
32958,409,111.0,93.7,14550,0.359
32959,409,111.0,93.7,14593,0.358
32960,407,111.0,93.7,14564,0.358
32961,407,111.0,93.7,14661,0.359
32962,408,111.0,93.7,14731,0.358
32963,408,111.0,93.7,14754,0.358
32964,408,111.1,93.7,14756,0.357
32965,411,111.1,93.7,14818,0.357
32966,412,111.1,93.7,14844,0.357
32967,415,111.1,93.7,14983,0.356
32968,415,111.0,93.7,14942,0.356
32969,416,110.9,93.7,14927,0.356
32970,416,110.9,93.7,14993,0.357
32971,415,110.9,93.7,15009,0.357
32972,414,110.9,93.7,14990,0.357
32973,413,110.9,93.7,14980,0.357
32974,412,110.8,93.7,15088,0.357
32975,412,110.7,93.7,15056,0.357
32976,411,110.8,93.7,15108,0.357
32977,410,110.7,93.7,15070,0.356
32978,411,110.9,93.7,15008,0.357
32979,412,110.9,93.7,14946,0.357
32980,411,110.9,93.7,14956,0.358
32981,409,110.9,93.7,14871,0.357
32982,410,110.8,93.7,14905,0.357
32983,409,110.7,93.7,14824,0.357
32984,411,110.7,93.7,14845,0.357
32985,412,110.6,93.7,14791,0.357
32986,412,110.6,93.7,14787,0.358
32987,409,110.7,93.7,14724,0.357
32988,409,110.6,93.7,14698,0.357
32989,409,110.5,93.7,14702,0.358
32990,410,110.6,93.7,14747,0.358
32991,410,110.6,93.7,14791,0.357
32992,411,110.6,93.7,14739,0.357
32993,412,110.8,93.7,14721,0.356
32994,412,110.8,93.7,14721,0.356
32995,414,110.9,93.7,14745,0.356
32996,413,110.9,93.7,14768,0.356
32997,413,110.9,93.7,14811,0.356
32998,413,110.9,93.7,14743,0.357
32999,411,111.0,93.7,14678,0.357
33000,409,111.0,93.7,14679,0.358
33001,408,110.9,93.7,14733,0.358
33002,407,110.9,93.7,14728,0.359
33003,408,110.9,93.7,14802,0.359
33004,410,110.9,93.7,14867,0.359
33005,410,110.9,93.7,14861,0.358
33006,410,110.9,93.7,14885,0.358
33007,412,110.9,93.7,14999,0.358
33008,410,110.9,93.7,15035,0.359
33009,410,110.8,93.7,14952,0.358
33010,410,110.8,93.7,14841,0.359
33011,410,110.7,93.7,14868,0.359
33012,411,110.7,93.7,14859,0.358
33013,414,110.7,93.7,14822,0.358
33014,415,110.7,93.7,14810,0.359
33015,416,110.7,93.7,14830,0.359
33016,417,110.9,93.7,14821,0.359
33017,415,110.7,93.7,14841,0.359
33018,413,110.7,93.7,14786,0.359
33019,413,110.7,93.7,14786,0.359
33020,412,110.6,93.7,14795,0.359
33021,412,110.6,93.7,14912,0.360
33022,414,110.8,93.7,14904,0.361
33023,414,110.7,93.7,15044,0.361
33024,414,110.8,93.7,15070,0.360
33025,414,110.8,93.7,15010,0.360
33026,414,110.7,93.7,15144,0.360
33027,414,110.7,93.7,15063,0.360
33028,413,110.7,93.7,15027,0.360
33029,412,110.6,93.7,14981,0.360
33030,413,110.7,93.7,15043,0.360
33031,411,110.6,93.7,14890,0.360
33032,411,110.6,93.7,14861,0.361
33033,411,110.5,93.7,14887,0.361
33034,411,110.6,93.7,14915,0.360
33035,410,110.6,93.7,14958,0.360
33036,408,110.7,93.7,14906,0.360
33037,408,110.7,93.7,14910,0.360
33038,408,110.8,93.7,14866,0.360
33039,408,110.9,93.7,14922,0.359
33040,410,110.9,93.7,15007,0.358
33041,410,110.9,93.7,15042,0.357
33042,409,110.9,93.7,14983,0.357
33043,408,111.1,93.7,14897,0.357
33044,407,111.1,93.7,14875,0.357
33045,406,111.1,93.7,14891,0.356
33046,406,111.1,93.7,15044,0.356
33047,405,111.1,93.7,15082,0.356
33048,405,111.1,93.7,15090,0.355
33049,406,111.1,93.7,15090,0.355
33050,405,111.1,93.7,15006,0.355
33051,405,111.1,93.7,14942,0.355
33052,403,111.1,93.7,14903,0.354
33053,405,111.2,93.7,14917,0.354
33054,404,111.0,93.7,14822,0.354
33055,405,111.0,93.7,14795,0.354
33056,404,111.0,93.7,14773,0.354
33057,404,110.9,93.7,14763,0.354
33058,406,110.9,93.7,14908,0.355
33059,410,110.9,93.7,14935,0.355
33060,412,111.1,93.7,14954,0.354
33061,411,111.0,93.7,15023,0.354
33062,411,111.0,93.7,15145,0.354
33063,411,111.0,93.7,15103,0.355
33064,411,111.1,93.7,15112,0.355
33065,412,111.0,93.7,15179,0.356
33066,412,111.0,93.7,15127,0.356
33067,412,111.0,93.7,15139,0.357
33068,412,111.0,93.7,15241,0.357
33069,411,111.1,93.7,15213,0.357
33070,412,111.0,93.7,15174,0.358
33071,413,111.0,93.7,15271,0.357
33072,415,110.9,93.7,15364,0.356
33073,413,110.9,93.7,15333,0.356
33074,415,111.1,93.7,15355,0.356
33075,415,111.1,93.7,15417,0.356
33076,415,111.0,93.7,15450,0.356
33077,415,111.0,93.7,15395,0.357
33078,417,110.9,93.7,15381,0.357
33079,419,110.9,93.7,15361,0.357
33080,419,110.8,93.7,15300,0.357
33081,420,110.9,93.7,15307,0.358
33082,422,110.9,93.7,15407,0.357
33083,424,111.0,93.7,15409,0.357
33084,424,110.9,93.7,15386,0.357
33085,424,110.9,93.7,15487,0.356
33086,422,111.0,93.7,15463,0.356
33087,422,111.1,93.7,15492,0.356
33088,422,111.0,93.7,15538,0.357
33089,422,111.0,93.7,15519,0.357
33090,421,111.0,93.7,15420,0.357
33091,420,111.0,93.7,15373,0.357
33092,420,111.0,93.7,15441,0.357
33093,419,111.1,93.7,15414,0.357
33094,418,111.0,93.7,15428,0.357
33095,417,111.0,93.7,15401,0.357
33096,417,111.0,93.7,15385,0.357
33097,417,111.0,93.7,15368,0.357
33098,419,111.0,93.7,15421,0.357
33099,419,111.1,93.7,15338,0.357
33100,422,111.0,93.7,15400,0.357
33101,421,111.0,93.7,15320,0.358
33102,420,110.9,93.7,15278,0.358
33103,418,110.9,93.7,15118,0.359
33104,418,110.9,93.7,15015,0.360
33105,418,111.0,93.7,15061,0.360
33106,418,111.0,93.7,15035,0.360
33107,419,110.9,93.7,15014,0.360
33108,419,110.9,93.7,15008,0.360
33109,418,110.9,93.7,15056,0.359
33110,419,110.8,93.7,15164,0.359
33111,421,110.9,93.7,15083,0.359
33112,423,110.8,93.7,15079,0.360
33113,423,110.9,93.7,15060,0.360
33114,423,110.9,93.7,15087,0.360
33115,423,110.8,93.7,15031,0.359
33116,422,110.8,93.7,14996,0.359
33117,421,110.8,93.7,15051,0.360
33118,421,110.8,93.7,15093,0.360
33119,420,110.8,93.7,15071,0.360
33120,420,110.7,93.7,14944,0.360
33121,422,110.7,93.7,15003,0.360
33122,422,110.7,93.7,15013,0.360
33123,421,110.7,93.7,15054,0.360
33124,422,110.7,93.7,15115,0.360
33125,423,110.7,93.7,15199,0.359
33126,424,110.6,93.7,15180,0.360
33127,425,110.5,93.7,15224,0.359
33128,423,110.4,93.7,15119,0.359
33129,419,110.4,93.7,15038,0.360
33130,417,110.3,93.7,14975,0.359
33131,416,110.4,93.7,14932,0.358
33132,414,110.4,93.7,14830,0.358
33133,412,110.4,93.7,14801,0.357
33134,411,110.5,93.7,14770,0.357
33135,411,110.6,93.7,14726,0.357
33136,410,110.7,93.7,14690,0.356
33137,410,110.6,93.7,14689,0.356
33138,410,110.6,93.7,14747,0.355
33139,411,110.7,93.7,14822,0.355
33140,413,110.6,93.7,14868,0.355
33141,413,110.6,93.7,14844,0.355
33142,414,110.5,93.7,14803,0.355
33143,417,110.6,93.7,14925,0.355
33144,419,110.6,93.7,14991,0.354
33145,419,110.6,93.7,15001,0.355
33146,421,110.6,93.7,15079,0.354
33147,419,110.6,93.7,15039,0.354
33148,417,110.6,93.7,14980,0.354
33149,418,110.5,93.7,15061,0.355
33150,417,110.5,93.7,15067,0.356
33151,416,110.5,93.7,15042,0.356
33152,415,110.4,93.7,14940,0.356
33153,414,110.5,93.7,14937,0.355
33154,414,110.5,93.7,14939,0.355
33155,416,110.5,93.7,14970,0.355
33156,421,110.5,93.7,15044,0.355
33157,420,110.4,93.7,14973,0.355
33158,418,110.3,93.7,14975,0.355
33159,418,110.4,93.7,14927,0.354
33160,418,110.4,93.7,14925,0.354
33161,418,110.4,93.7,14902,0.354
33162,416,110.3,93.7,14827,0.356
33163,416,110.3,93.7,14889,0.355
33164,417,110.3,93.7,14941,0.354
33165,416,110.3,93.7,14925,0.354
33166,416,110.4,93.7,14867,0.353
33167,416,110.4,93.7,14850,0.354
33168,414,110.4,93.7,14943,0.353
33169,411,110.3,93.7,14739,0.353
33170,412,110.3,93.7,14600,0.354
33171,414,110.3,93.7,14671,0.353
33172,411,110.3,93.7,14509,0.354
33173,411,110.4,93.7,14436,0.354
33174,411,110.4,93.7,14463,0.353
33175,413,110.4,93.7,14584,0.352
33176,413,110.4,93.7,14587,0.352
33177,412,110.3,93.7,14548,0.353
33178,411,110.3,93.7,14477,0.353
33179,411,110.3,93.7,14514,0.353
33180,411,110.3,93.7,14536,0.352
33181,411,110.4,93.7,14538,0.351
33182,411,110.4,93.7,14483,0.350
33183,410,110.4,93.7,14481,0.350
33184,410,110.4,93.7,14590,0.352
33185,409,110.4,93.7,14740,0.351
33186,410,110.3,93.7,14728,0.351
33187,410,110.4,93.7,14743,0.351
33188,411,110.4,93.7,14789,0.350
33189,411,110.4,93.7,14801,0.350
33190,412,110.4,93.7,14792,0.350
33191,412,110.4,93.7,14823,0.350
33192,415,110.3,93.7,14847,0.350
33193,413,110.4,93.7,14750,0.350
33194,415,110.4,93.7,14661,0.350
33195,415,110.4,93.7,14650,0.350
33196,411,110.4,93.7,14501,0.351
33197,411,110.5,93.7,14421,0.351
33198,413,110.6,93.7,14556,0.350
33199,415,110.6,93.7,14571,0.351
33200,413,110.5,93.7,14452,0.351
33201,412,110.5,93.7,14494,0.351
33202,411,110.6,93.7,14521,0.351
33203,411,110.6,93.7,14518,0.352
33204,410,110.6,93.7,14459,0.352
33205,409,110.7,93.7,14360,0.352
33206,410,110.7,93.7,14375,0.353
33207,413,110.7,93.7,14392,0.353
33208,414,110.6,93.7,14427,0.353
33209,415,110.6,93.7,14470,0.353
33210,414,110.6,93.7,14439,0.353
33211,414,110.5,93.7,14478,0.352
33212,416,110.5,93.7,14504,0.352
33213,416,110.4,93.7,14522,0.353
33214,416,110.4,93.7,14577,0.353
33215,416,110.4,93.7,14541,0.353
33216,414,110.4,93.7,14534,0.353
33217,413,110.4,93.7,14548,0.353
33218,413,110.4,93.7,14584,0.353
33219,412,110.4,93.7,14628,0.353
33220,413,110.3,93.7,14666,0.353
33221,414,110.3,93.7,14701,0.352
33222,416,110.3,93.7,14732,0.352
33223,417,110.4,93.7,14813,0.352
33224,416,110.3,93.7,14862,0.351
